"latitude","longitude","avgSummerPrecip"
45.252,-81.659,304.2990909
42.493,-81.655,359.9354545
43.667,-80.45,350.4381818
44.353,-78.525,344.7418182
43.617,-80.21,361.5415909
43.64,-79.521,310.7579545
44.308,-80.52,389.9920455
43.35,-81.483,366.3488636
43.533,-80.167,363.4393182
45.255,-81.654,304.2990909
43.703,-80.373,363.5143182
44.276,-77.791,325.5577273
43.899,-78.859,325.2677273
44.262,-80.55,391.8393182
43.039,-79.285,357.1536364
43.581,-79.859,328.5
43.4,-80.037,357.1831818
44.493,-76.54,351.6268182
44.324,-76.158,347.7256818
47.641,-84.79,448.3690909
43.65,-79.933,331.8984091
44.849,-79.862,343.8625
44.849,-79.867,343.8625
44.889,-79.862,344.9111364
43.733,-81.7,356.2979545
43.317,-81.75,343.3665909
43.9,-80.317,383.5006818
44.917,-79.367,379.3629545
43.2,-79.55,307.4895455
43.156,-79.497,343.4559091
43.741,-79.826,332.1227273
43.55,-80.25,360.4034091
43.601,-80.235,359.5015909
45.172,-78.543,395.7504545
43.487,-79.842,324.7563636
43.654,-79.935,331.8984091
43.584,-79.872,334.0554545
43.25,-79.833,305.2638636
42.033,-82.917,357.2893182
44.433,-77.833,344.0334091
43.433,-81.5,377.7445455
44.649,-81.152,357.1947727
43.261,-80.808,372.7240909
43.679,-79.485,306.4140909
35.053,-83.188,746.5172727
46.21,-83.89,362.9875
44.076,-80.76,395.7288636
44.869,-79.812,345.7140909
43.584,-79.864,328.5
44.812,-81.302,337.2572727
43.647,-79.507,310.2670455
45.333,-79.217,398.2372727
43.178,-79.753,353.0977273
44.299,-81.594,349.1684091
43.205,-81.966,360.6745455
43.145,-79.369,313.6638636
43.499,-79.949,354.8311364
44.25,-79.467,351.4693182
43.973,-79.587,365.2054545
44.233,-76.483,330.03
44.225,-76.499,327.0965909
43.997,-81.509,380.9547727
44.776,-78.669,370.9995455
44.563,-78.98,364.1747727
43.473,-80.474,341.0275
42.969,-81.435,370.4559091
44.817,-79.577,362.0506818
44.539,-76.394,357.9086364
42.324,-82.4,342.4854545
44.441,-78.277,335.8565909
42.05,-82.583,343.5945455
42.651,-80.561,363.5586364
45.368,-71.856,445.5904545
43.64,-79.346,294.6945455
43.632,-79.332,294.9709091
45.012,-81.276,327.0288636
42.983,-81.25,364.3486364
42.571,-80.238,353.1481818
43.962,-80.4,391.9347727
44.63,-75.733,367.7954545
44.418,-81.425,347.0313636
45.136,-79.769,363.1506818
42.936,-79.242,343.9654545
44.69,-75.554,368.1609091
42.689,-80.337,349.5038636
44.483,-77.683,354.0313636
44.71,-79.603,348.9534091
42.829,-81.555,366.5086364
44.441,-79.74,350.9865909
44.75,-79.9,362.6656818
44.153,-78.46,350.5459091
44.41,-79.813,342.1661364
43.606,-79.566,306.1815909
44.067,-80.071,377.1872727
43.941,-79.969,367.9518182
48.736,-94.183,385.3247727
44.937,-75.273,373.2788636
36.888,-81.138,419.3095455
43.175,-79.857,352.1061364
44.174,-78.007,347.1086364
45,-79.3,387.3988636
44.767,-76.487,374.1163636
42.957,-81.326,368.9777273
42.035,-82.918,357.2893182
44.127,-78.853,355.5356818
44.067,-76.926,323.5638636
44.607,-78.025,356.7943182
43.103,-79.07,352.065
43.151,-79.087,347.6947727
43.248,-79.087,304.3586364
42.707,-80.575,363.3406818
42.709,-80.309,355.7297727
43.955,-77.528,317.1475
42.286,-83.088,373.0840909
43.329,-80.284,361.2522727
43.925,-80.111,360.6138636
43.919,-80.097,363.2343182
43.789,-80.245,376.0179545
45.167,-75.7,363.8865909
44.667,-80.917,344.8252273
44.57,-80.929,354.6461364
45.362,-80.062,339.6525
41.767,-82.65,346.5406818
45.817,-77.117,344.6077273
44.291,-78.34,330.9093182
44.615,-78.059,359.4481818
44.005,-77.144,317.3970455
44.447,-79.942,350.835
43.252,-81.86,348.7815909
43.259,-81.824,350.3825
43.257,-81.829,350.3825
44.297,-77.373,333.7797727
43.807,-81.72,351.6038636
42.234,-82.131,337.6927273
45.124,-79.585,367.9445455
44.433,-81.383,354.2118182
43.234,-81.89,352.6786364
42.633,-80.45,356.1579545
44.717,-75.517,370.0504545
43.99,-77.712,322.285
44.204,-80.65,406.8893182
41.967,-82.533,334.9718182
42.695,-80.523,358.5575
43.443,-80.096,355.7218182
42.433,-81.88,354.5727273
43.629,-80.155,366.8368182
42.289,-81.863,341.7868182
43.809,-79.164,323.2475
44.447,-76.578,353.7240909
43.898,-77.221,314.1159091
43.023,-82.253,348.7661364
42.999,-82.404,356.9136364
44.641,-81.268,346.6122727
46.541,-84.331,349.9145455
42.03,-82.917,357.2893182
44.624,-81.09,363.9629545
44.321,-79.328,347.3022727
44.3,-77.95,342.6736364
42.833,-80.3,357.7131818
44.589,-76.327,352.9915909
43.287,-79.996,358.1070455
43.75,-80.117,368.4843182
42.782,-81.208,361.7022727
42.674,-80.415,359.2465909
45.003,-81.373,327.4131818
43.221,-79.779,314.4802273
43.967,-79.25,358.7231818
44.473,-78.705,349.1234091
46.5,-80.967,341.5643182
43.866,-79.144,339.9377273
43.715,-79.945,337.4515909
42.55,-81.967,345.5745455
43.167,-81.85,360.9618182
44.55,-80.45,339.7972727
42.25,-82.43,340.5640909
42.227,-82.444,338.7184091
48.467,-81.333,360.8179545
45.25,-81.667,301.2129545
43.651,-79.329,296.1938636
43.692,-79.394,324.6552273
43.645,-79.473,306.8247727
43.667,-79.395,310.1297727
43.734,-79.358,320.6872727
43.781,-79.484,337.2906818
43.797,-79.514,337.1947727
43.26,-79.8,302.0652273
43.655,-79.595,318.7925
43.689,-79.418,326.7465909
43.648,-79.404,300.7870455
43.658,-79.519,310.7438636
42.71,-81.338,375.3265909
42.728,-80.337,361.6925
42.684,-80.797,358.1020455
42.664,-82.501,348.3520455
42.55,-82.502,347.6484091
44.518,-80.022,342.5888636
44.489,-80.06,335.4579545
48,-84.783,378.2268182
42.1,-82.45,331.5268182
43.867,-78.933,318.6070455
45.347,-76.543,383.2345455
43.783,-79.417,335.5904545
42.722,-80.587,362.615
42.287,-83.094,373.0840909
42.286,-83.093,373.0840909
44.201,-76.465,324.6115909
46.39,-81.473,319.6959091
43.833,-80.434,386.3002273
42.95,-82.117,364.0175
43.801,-79.99,353.955
44.025,-79.523,363.4172727
45.12,-64.197,383.345
44.534,-64.028,415.9854545
32.228,-81.587,514.6115909
46.81,-53.325,505.1443182
44.131,-76.706,316.7979545
44.588,-75.713,365.0361364
44.636,-75.613,368.7243182
40.143,-88.163,403.8115909
37.566,-88.427,389.0104545
44.267,-72.572,422.0693182
44.283,-72.547,462.0163636
44.493,-73.206,401.0261364
38.702,-79.531,539.4277273
45.425,-73.203,417.6970455
45.528,-73.203,406.2015909
45.536,-73.194,417.27
45.368,-73.193,426.2934091
45.537,-73.18,426.6461364
45.472,-73.179,411.6606818
45.476,-73.174,411.6606818
45.534,-73.172,426.6461364
45.53,-73.169,427.155
45.523,-73.167,413.5493182
45.577,-73.166,407.9136364
45.577,-73.165,407.9136364
45.522,-73.164,413.5493182
45.522,-73.163,413.5493182
45.578,-73.162,411.7313636
45.524,-73.158,418.83
45.537,-73.144,464.3145455
45.537,-73.143,464.3145455
45.535,-73.143,464.3145455
45.534,-73.128,412.1927273
45.477,-73.09,421.7140909
45.444,-73.05,432.4413636
45.398,-73.043,425.4654545
45.4,-73.04,425.4654545
45.46,-73.031,426.9295455
45.293,-72.968,438.1109091
45.299,-72.967,438.1109091
45.296,-72.967,438.1109091
45.331,-72.947,438.9015909
45.339,-72.944,439.7425
45.435,-72.908,428.9304545
45.434,-72.908,429.6645455
45.434,-73.052,426.3052273
45.338,-73.163,427.2415909
45.537,-73.142,464.3145455
45.542,-73.161,471.2434091
45.538,-73.158,471.2434091
45.538,-73.183,417.27
45.559,-73.181,449.5093182
45.551,-73.184,440.1252273
45.569,-73.178,411.1572727
45.573,-73.159,445.5325
45.536,-73.171,426.6461364
45.568,-73.165,445.5325
45.535,-73.194,417.27
45.555,-73.128,428.3434091
45.562,-73.121,413.2463636
45.568,-73.14,448.2075
39.821,-86.183,404.4886364
39.861,-86.284,408.2859091
46.249,-68.618,434.5259091
44.052,-69.511,380.3593182
44.098,-70.231,404.5152273
44.381,-68.968,392.1931818
44.253,-72.571,424.0218182
44.929,-93.296,424.1731818
44.959,-93.15,424.2875
39.568,-79.29,487.7818182
43.071,-89.485,463.9345455
41.808,-87.999,422.8056818
43.077,-89.413,451.7522727
45.44,-75.4,395.8172727
45.68,-76.05,422.9884091
51.878,-77.434,396.4997727
44.15,-64.5,416.695
44.535,-64.028,415.9854545
45.19,-64.42,387.1979545
46.748,-67.718,420.9904545
48.15,-80.03,377.1125
48.948,-57.833,474.0156818
49.227,-57.215,444.5102273
49.427,-56.103,414.2429545
49.439,-57.64,543.1552273
49.484,-56.202,418.0597727
49.59,-57.91,455.8288636
49.683,-57.961,445.6186364
42.529,-85.855,392.5893182
45.02,-79.62,365.1077273
41.39,-76.278,531.6543182
44.9,-93.475,437.8659091
32.584,-83.015,445.7659091
43.342,-88.337,427.6345455
49.5,-63.317,452.3902273
49.533,-63.333,457.7077273
49.867,-64.067,407.3568182
49.85,-64.133,406.1527273
44.399,-72.878,510.2909091
44.398,-72.875,510.2909091
44.399,-72.876,510.2909091
44.4,-72.877,510.2909091
44.502,-73.212,396.9361364
44.294,-73.258,410.7370455
44.321,-73.181,433.0509091
44.288,-73.084,447.0138636
44.265,-73.133,460.9427273
44.368,-73.014,474.6745455
44.388,-73.259,406.3656818
42.84,-72.601,462.3320455
42.851,-72.558,429.8320455
44.893,-68.724,386.3786364
44.595,-69.774,398.9831818
44.897,-68.728,381.2075
42.447,-72.372,454.8272727
42.449,-72.435,492.7888636
42.564,-72.53,449.7084091
42.563,-72.29,440.4606818
42.343,-72.567,437.9934091
42.528,-72.294,442.4784091
42.438,-72.537,444.2122727
42.419,-72.511,448.7054545
42.558,-72.524,449.0295455
42.502,-72.31,446.0784091
42.562,-72.517,446.2386364
42.497,-72.52,456.9125
42.348,-72.232,443.8679545
42.504,-72.212,454.1088636
42.355,-72.481,443.8522727
42.402,-72.513,444.9593182
42.513,-72.501,463.7968182
42.306,-72.695,449.2629545
42.708,-73.093,468.5279545
42.559,-72.522,449.0295455
42.533,-72.183,480.5947727
42.459,-72.378,459.3793182
42.567,-72.533,449.7084091
42.57,-72.536,449.7084091
42.568,-72.519,449.9897727
42.566,-72.533,449.7084091
42.563,-72.53,449.9897727
42.561,-72.518,449.9897727
42.572,-72.524,449.0795455
42.567,-72.535,449.7084091
42.564,-72.531,449.7084091
42.623,-72.219,437.5625
42.569,-72.53,449.7084091
42.572,-72.523,449.0795455
42.57,-72.522,449.0795455
42.581,-72.521,451.7797727
42.571,-72.54,449.7084091
42.286,-72.309,463.1447727
42.564,-72.522,449.9897727
42.564,-72.529,449.9897727
42.57,-72.52,449.0795455
42.565,-72.517,449.9897727
42.573,-72.539,449.7084091
42.57,-72.539,449.7084091
42.569,-72.521,449.9897727
42.563,-72.532,449.7084091
42.565,-72.536,449.7084091
42.569,-72.534,449.7084091
42.57,-72.514,449.0795455
42.582,-72.523,454.1031818
42.577,-72.522,449.0795455
42.573,-72.538,449.7084091
42.487,-72.261,452.3236364
44.068,-71.074,513.3509091
42.649,-72.313,515.4363636
42.28,-72.19,473.4422727
42.149,-93.587,466.4572727
42.571,-94.566,436.9040909
43.442,-94.873,401.4236364
41.667,-91.576,439.4552273
41.57,-92.131,444.9372727
41.55,-91.47,442.5895455
41.529,-91.821,441.9306818
43.047,-94.328,427.1965909
43.439,-92.381,492.5629545
43.468,-91.326,466.6704545
43.321,-91.159,476.0456818
43.454,-91.304,468.9059091
43.325,-91.134,447.2588636
43.236,-91.12,452.1679545
38,-93.82,439.2325
37.49,-93.99,457.4147727
37.7,-93.87,439.4465909
37.81,-94.32,475.775
40.32,-93.99,458.8286364
38.69,-93.34,457.4125
37.89,-90.83,398.4231818
38.06,-91.29,416.83
38.61,-90.41,417.1838636
40.38,-91.75,437.5643182
40.05,-91.75,422.6643182
37.77,-90.49,386.8254545
37.89,-90.22,388.6559091
39.87,-92.86,471.1788636
40.18,-93.18,461.6640909
38.23,-90.53,385.5595455
39.86,-93.18,463.3715909
39.87,-92.54,456.7036364
37,-93.18,439.4195455
36.96,-94.32,443.8836364
38.4,-91.14,428.2120455
37.7,-92.54,409.78
39,-94.32,483.1515909
37.2,-91.44,385.8836364
36.87,-89.93,363.9736364
37.47,-94.32,473.6788636
38.73,-91.14,429.7434091
39.07,-90.98,408.6636364
37.21,-90.07,404.8463636
40.47,-92.98,480.6770455
36.91,-90.04,359.3993182
40.5,-93.66,459.1436364
37.04,-89.63,369.3897727
38.73,-90.83,423.8072727
38.94,-91.48,414.6854545
38.32,-94.32,473.1686364
37.33,-93.5,421.4170455
36.22,-89.81,337.5768182
39.22,-91.91,422.7120455
37.37,-91.91,400.5145455
37.15,-93.82,436.8677273
36.66,-93.02,371.4495455
37.96,-91.83,432.5336364
36.67,-92.38,364.7909091
38.66,-94.32,491.0529545
40.147,-75.605,462.9459091
40.151,-75.601,462.9459091
40.151,-75.6,462.9459091
40.148,-75.599,468.2690909
40.143,-75.584,463.6777273
40.143,-75.583,463.6777273
40.144,-75.583,463.6777273
40.171,-75.405,487.5559091
40.173,-75.404,487.5559091
40.306,-75.404,462.0386364
40.172,-75.404,487.5559091
40.307,-75.403,462.0386364
40.183,-75.4,477.6068182
40.318,-75.375,472.5268182
40.319,-75.374,472.5268182
40.194,-75.369,472.7252273
40.193,-75.369,472.7252273
40.091,-75.36,479.4431818
40.335,-75.356,473.1245455
40.334,-75.356,473.1245455
40.333,-75.355,473.1245455
40.334,-75.355,473.1245455
40.334,-75.354,473.1245455
40.119,-75.274,477.6186364
40.118,-75.274,477.6186364
40.118,-75.273,477.6186364
40.118,-75.27,477.6186364
40.111,-75.27,474.02
40.111,-75.269,474.02
40.387,-75.263,488.8211364
40.385,-75.262,488.8211364
40.385,-75.261,492.1868182
40.182,-75.241,480.1179545
40.191,-75.223,483.4331818
40.2,-75.211,488.1431818
40.567,-75.186,485.7738636
40.565,-75.184,485.7738636
40.565,-75.183,485.7738636
40.566,-75.183,485.7738636
40.565,-75.182,485.7738636
40.438,-75.174,501.3863636
40.438,-75.173,501.3863636
40.436,-75.172,504.2715909
40.437,-75.172,501.3863636
40.07,-75.163,494.9356818
40.572,-75.16,494.3243182
40.57,-75.159,494.3243182
40.293,-75.157,476.5677273
40.293,-75.156,476.8
40.574,-75.156,484.59
40.57,-75.154,494.3243182
40.231,-75.154,482.3559091
40.572,-75.154,484.59
40.571,-75.153,484.59
40.296,-75.151,482.0429545
40.296,-75.15,482.0429545
40.335,-75.11,486.4363636
40.262,-75.102,492.1804545
40.617,-75.1,524.155
40.174,-75.092,493.1220455
40.342,-75.09,489.9936364
40.527,-75.069,503.0472727
40.527,-75.068,503.0472727
40.527,-75.067,503.0472727
40.3,-75.067,489.0525
40.316,-75.059,484.1627273
40.319,-75.059,484.1627273
40.318,-75.058,484.1627273
40.317,-75.058,484.1627273
40.317,-75.057,484.1627273
40.668,-75.048,491.3952273
40.666,-75.047,491.3952273
40.314,-75.04,492.6597727
40.19,-75.033,501.4290909
40.885,-75.014,501.5461364
40.885,-75.013,501.5461364
40.276,-74.999,499.0770455
40.276,-74.998,499.0770455
40.275,-74.996,498.8102273
40.276,-74.995,498.8102273
40.433,-74.967,494.7227273
40.567,-74.95,518.7354545
40.329,-74.945,482.7188636
40.329,-74.944,482.7188636
40.609,-74.943,497.3581818
40.607,-74.943,497.3581818
40.608,-74.942,497.3581818
40.359,-74.939,476.8431818
39.536,-74.935,455.1438636
39.536,-74.933,454.5868182
40.324,-74.897,496.3806818
40.323,-74.896,496.3806818
39.639,-74.893,456.7790909
39.715,-74.889,454.1547727
39.689,-74.881,457.8838636
40.4,-74.88,501.3143182
40.4,-74.875,501.3143182
40.442,-74.87,486.1390909
39.784,-74.848,467.1604545
39.82,-74.842,466.6027273
39.743,-74.837,461.7284091
39.66,-74.831,457.8443182
39.628,-74.823,453.8668182
39.735,-74.823,463.0659091
39.849,-74.821,469.3106818
39.611,-74.819,448.5645455
39.684,-74.817,454.3204545
40.924,-74.814,493.8356818
40.927,-74.813,485.7070455
39.683,-74.803,454.9488636
39.625,-74.798,451.4231818
39.666,-74.797,454.6118182
39.919,-74.79,449.1186364
39.92,-74.79,449.1186364
39.843,-74.788,468.1977273
39.792,-74.785,474.3581818
40.284,-74.783,473.4211364
39.548,-74.781,440.8638636
40.427,-74.779,509.4470455
40.32,-74.777,476.5611364
39.954,-74.774,449.7697727
39.663,-74.772,452.8154545
40.351,-74.77,477.6493182
40.341,-74.769,475.2188636
40.342,-74.769,477.6493182
39.644,-74.768,449.4131818
40.342,-74.768,477.6493182
39.85,-74.768,468.5427273
40.35,-74.768,477.6493182
40.351,-74.767,477.4409091
39.69,-74.767,454.3104545
40.35,-74.767,477.6493182
39.78,-74.766,474.4797727
40.351,-74.766,477.4409091
40.353,-74.765,477.4409091
40.351,-74.764,477.4409091
39.597,-74.764,446.5111364
39.779,-74.763,474.4797727
39.821,-74.761,471.9281818
40.399,-74.76,490.4775
40.381,-74.758,475.3456818
40.309,-74.755,476.2854545
40.309,-74.754,476.2854545
40.308,-74.754,473.5963636
39.804,-74.753,475.6743182
40.309,-74.753,476.2854545
40.309,-74.752,476.2854545
40.367,-74.75,486.8909091
39.605,-74.75,447.1638636
39.659,-74.746,446.2688636
40.317,-74.733,470.8640909
41.159,-74.733,480.1247727
41.157,-74.732,480.1247727
40.333,-74.73,472.2954545
40.326,-74.73,471.8084091
39.765,-74.729,463.6525
39.478,-74.727,426.1227273
40.328,-74.726,471.8084091
39.855,-74.726,466.2438636
39.739,-74.721,460.9775
39.264,-74.721,396.1604545
40.31,-74.717,466.8731818
40.311,-74.716,466.8731818
40.309,-74.716,464.3765909
40.31,-74.716,466.8731818
39.832,-74.71,467.7036364
39.736,-74.709,458.7490909
39.847,-74.704,467.4318182
40.467,-74.704,503.7086364
40.704,-74.701,485.0981818
40.702,-74.701,485.0981818
40.4,-74.7,466.1465909
39.755,-74.696,458.1713636
39.759,-74.693,458.1713636
39.564,-74.684,434.9940909
39.785,-74.669,465.7465909
40.348,-74.669,470.0404545
40.317,-74.667,459.2913636
40.45,-74.667,463.2388636
40.25,-74.65,454.4638636
40.417,-74.65,461.0515909
39.815,-74.641,466.5279545
39.931,-74.638,460.6881818
40.283,-74.633,456.3211364
40.417,-74.633,459.4470455
40.433,-74.633,461.2120455
39.925,-74.614,464.3431818
39.909,-74.602,467.8409091
40.5,-74.6,462.0897727
40.164,-74.595,458.4881818
39.97,-74.586,469.0165909
39.918,-74.568,470.4770455
40.25,-74.567,456.8588636
40.45,-74.567,463.7027273
40.5,-74.567,463.9981818
40.265,-74.565,454.6161364
40.266,-74.565,454.6161364
40.265,-74.564,454.6161364
40.265,-74.562,454.6161364
39.985,-74.551,472.8602273
40.433,-74.55,468.2486364
40.45,-74.533,467.7420455
40.483,-74.533,463.3143182
39.909,-74.532,465.0206818
40.312,-74.522,453.8027273
40.467,-74.517,467.0859091
39.95,-74.498,468.6968182
39.937,-74.475,470.7761364
39.961,-74.465,471.7359091
39.928,-74.461,471.0084091
40.211,-74.456,469.3154545
40.183,-74.452,466.5540909
39.475,-74.451,393.3345455
40.193,-74.434,476.7256818
40.183,-74.426,471.2211364
40.156,-74.336,466.3675
42.415,-71.156,398.1204545
44.071,-72.636,472.9461364
41.7,-70.3,362.5431818
41.635,-72.769,447.9336364
44.268,-72.576,422.0693182
44.256,-72.567,424.0218182
44.26,-72.575,422.0693182
44.151,-72.657,438.6127273
44.139,-72.66,443.2002273
42.792,-73.227,463.5636364
37.912,-83.625,494.6379545
49.61,-75.141,437.3845455
46.192,-67.68,403.3156818
45.726,-60.232,438.3818182
45.109,-63.899,377.8509091
47.065,-64.87,369.5175
45.952,-64.151,375.3284091
47.816,-65.999,413.0609091
45.812,-64.755,461.3293182
44.384,-64.963,417.3027273
45.618,-67.427,410.4429545
45.899,-64.372,381.23
46.689,-64.738,378.5797727
45.699,-67.568,419.9959091
45.694,-67.561,428.7856818
47.778,-65.897,416.2865909
47.775,-65.909,418.6443182
47.777,-65.901,416.2865909
47.773,-66.125,411.5486364
45.694,-67.562,428.7856818
45.678,-67.459,441.5125
45.623,-67.454,401.6359091
47.821,-65.996,412.8295455
46.179,-65.885,380.7040909
45.786,-64.785,449.8338636
45.845,-64.778,464.8845455
45.776,-64.787,463.9102273
45.26,-66.072,399.2331818
45.283,-66.039,395.7077273
47.752,-65.898,404.0109091
46.304,-67.713,418.8011364
45.919,-64.149,374.3418182
45.948,-64.147,375.3284091
47.801,-65.974,415.2161364
46.304,-67.7,418.5434091
46.352,-67.682,420.0902273
46.349,-67.681,419.6465909
46.354,-67.682,420.0902273
45.953,-67.653,412.7388636
46.113,-67.763,431.8356818
46.219,-67.722,406.1859091
45.668,-67.652,412.6547727
45.704,-67.716,402.0884091
47.244,-65.887,408.7361364
