"latitude","longitude","avgGDD5"
44.502,-80.217,2140.290227
43.583,-79.621,2375.537386
43.258,-79.919,2425.696477
43.872,-78.775,2244.339432
42.852,-80.489,2327.866364
45.187,-81.59,1884.720227
45.233,-78.883,1711.405568
43.267,-79.933,2444.686477
45.252,-81.659,1854.750682
42.493,-81.655,2423.469545
43.667,-80.45,2028.791136
44.353,-78.525,2026.015341
43.617,-80.21,2047.231591
43.64,-79.521,2400.256705
44.308,-80.52,1885.722386
43.35,-81.483,2234.300795
43.533,-80.167,2081.171705
45.255,-81.654,1854.750682
43.703,-80.373,1990.116591
44.276,-77.791,2147.489318
43.899,-78.859,2235.60875
44.262,-80.55,1884.034205
43.039,-79.285,2382.726932
43.581,-79.859,2200.075682
43.4,-80.037,2163.619659
44.493,-76.54,2156.951023
44.324,-76.158,2246.755909
47.641,-84.79,1281.585795
43.65,-79.933,2144.333295
44.849,-79.862,2087.083182
44.849,-79.867,2087.083182
44.889,-79.862,2067.258068
43.733,-81.7,2166.392955
43.317,-81.75,2314.692273
43.9,-80.317,1901.610682
44.917,-79.367,1940.50375
43.2,-79.55,2494.374318
43.156,-79.497,2387.155
43.741,-79.826,2147.99
43.55,-80.25,2073.060341
43.601,-80.235,2057.869545
45.172,-78.543,1739.949091
43.487,-79.842,2274.889318
43.654,-79.935,2144.333295
43.584,-79.872,2184.516477
43.25,-79.833,2455.875341
42.033,-82.917,2660.425114
44.433,-77.833,2071.884886
43.433,-81.5,2204.117841
44.649,-81.152,1979.3475
43.261,-80.808,2168.298523
43.679,-79.485,2402.350341
35.053,-83.188,2596.326705
46.21,-83.89,1771.401932
44.076,-80.76,1935.009091
44.869,-79.812,2069.398636
43.584,-79.864,2200.075682
44.812,-81.302,1976.935
43.647,-79.507,2402.756023
45.333,-79.217,1795.669659
43.178,-79.753,2303.095568
44.299,-81.594,2086.234659
43.205,-81.966,2342.869773
43.145,-79.369,2487.149659
43.499,-79.949,2140.936023
44.25,-79.467,2102.750114
43.973,-79.587,2093.404886
44.233,-76.483,2233.235227
44.225,-76.499,2239.610341
43.997,-81.509,2067.404773
44.776,-78.669,1894.207159
44.563,-78.98,1994.273977
43.473,-80.474,2132.355682
42.969,-81.435,2308.981364
44.817,-79.577,2029.574091
44.539,-76.394,2156.56
42.324,-82.4,2577.50125
44.441,-78.277,2034.524318
42.05,-82.583,2604.573295
42.651,-80.561,2416.037386
45.368,-71.856,1954.209773
43.64,-79.346,2484.418068
43.632,-79.332,2486.740909
45.012,-81.276,1924.619091
42.983,-81.25,2321.559432
42.571,-80.238,2488.317727
43.962,-80.4,1876.004205
44.63,-75.733,2196.80375
44.418,-81.425,2065.794886
45.136,-79.769,1927.376932
42.936,-79.242,2420.533523
44.69,-75.554,2210.83625
42.689,-80.337,2436.795909
44.483,-77.683,2070.545114
44.71,-79.603,2097.153636
42.829,-81.555,2368.283182
44.441,-79.74,2083.546932
44.75,-79.9,2049.627386
44.153,-78.46,2023.465455
44.41,-79.813,2113.657955
43.606,-79.566,2405.9025
44.067,-80.071,1897.754091
43.941,-79.969,1939.476023
48.736,-94.183,1781.361023
44.937,-75.273,2192.635341
36.888,-81.138,2704.049432
43.175,-79.857,2289.118295
44.174,-78.007,2079.01375
45,-79.3,1898.552273
44.767,-76.487,2077.111136
42.957,-81.326,2312.842727
42.035,-82.918,2660.425114
44.127,-78.853,2065.346136
44.067,-76.926,2216.715795
44.607,-78.025,1971.429886
43.103,-79.07,2467.90375
43.151,-79.087,2460.623409
43.248,-79.087,2534.700227
42.707,-80.575,2389.759091
42.709,-80.309,2404.849318
43.955,-77.528,2232.589091
42.286,-83.088,2750.348636
43.329,-80.284,2154.489432
43.925,-80.111,1937.883409
43.919,-80.097,1933.597727
43.789,-80.245,1942.615795
45.167,-75.7,2156.502045
44.667,-80.917,2058.484545
44.57,-80.929,2051.866705
45.362,-80.062,1971.488523
41.767,-82.65,2704.062955
45.817,-77.117,1992.304205
44.291,-78.34,2052.401136
44.615,-78.059,1960.304432
44.005,-77.144,2237.326705
44.447,-79.942,2102.120909
43.252,-81.86,2335.788068
43.259,-81.824,2328.688068
43.257,-81.829,2328.688068
44.297,-77.373,2194.44375
43.807,-81.72,2169.201932
42.234,-82.131,2502.43625
45.124,-79.585,1919.029659
44.433,-81.383,2038.757045
43.234,-81.89,2340.681477
42.633,-80.45,2439.827159
44.717,-75.517,2209.359318
43.99,-77.712,2210.213977
44.204,-80.65,1849.80125
41.967,-82.533,2612.351477
42.695,-80.523,2408.647727
43.443,-80.096,2132.583068
42.433,-81.88,2423.993068
43.629,-80.155,2042.406705
42.289,-81.863,2501.893864
43.809,-79.164,2336.828977
44.447,-76.578,2148.300227
43.898,-77.221,2273.771818
43.023,-82.253,2407.574432
42.999,-82.404,2426.864205
44.641,-81.268,2013.996136
46.541,-84.331,1684.545455
42.03,-82.917,2660.425114
44.624,-81.09,1968.422727
44.321,-79.328,2102.079773
44.3,-77.95,2080.642273
42.833,-80.3,2335.912614
44.589,-76.327,2175.527273
43.287,-79.996,2211.809886
43.75,-80.117,1974.87875
42.782,-81.208,2364.860227
42.674,-80.415,2409.53125
45.003,-81.373,1910.388182
43.221,-79.779,2435.132955
43.967,-79.25,2154.746364
44.473,-78.705,2015.405455
46.5,-80.967,1757.262159
43.866,-79.144,2256.119886
43.715,-79.945,2104.964545
42.55,-81.967,2453.653636
43.167,-81.85,2340.016364
44.55,-80.45,2108.624205
42.25,-82.43,2573.474545
42.227,-82.444,2578.894091
48.467,-81.333,1505.629318
45.25,-81.667,1862.088636
43.651,-79.329,2482.755114
43.692,-79.394,2379.354773
43.645,-79.473,2419.425341
43.667,-79.395,2429.972727
43.734,-79.358,2374.283182
43.781,-79.484,2283.433864
43.797,-79.514,2269.381705
43.26,-79.8,2473.274886
43.655,-79.595,2332.374886
43.689,-79.418,2369.645227
43.648,-79.404,2462.002045
43.658,-79.519,2389.927955
42.71,-81.338,2369.401364
42.728,-80.337,2376.9725
42.684,-80.797,2408.265114
42.664,-82.501,2554.311364
42.55,-82.502,2575.752273
44.518,-80.022,2134.492841
44.489,-80.06,2147.253295
48,-84.783,1348.677841
42.1,-82.45,2573.508864
43.867,-78.933,2280.683864
45.347,-76.543,1978.549432
43.783,-79.417,2302.711364
42.722,-80.587,2385.056591
42.287,-83.094,2750.348636
42.286,-83.093,2750.348636
44.201,-76.465,2251.722614
46.39,-81.473,1786.991477
43.833,-80.434,1918.231818
42.95,-82.117,2388.105455
43.801,-79.99,2012.461591
44.025,-79.523,2084.308068
45.12,-64.197,1913.575114
44.534,-64.028,1838.890341
32.228,-81.587,5226.551023
46.81,-53.325,1152.090795
44.131,-76.706,2252.360795
44.588,-75.713,2222.042614
44.636,-75.613,2212.731136
40.143,-88.163,3040.924318
37.566,-88.427,3650.243068
44.267,-72.572,2052.359773
44.283,-72.547,1860.293977
44.493,-73.206,2329.127045
38.702,-79.531,1679.380795
45.425,-73.203,2184.549886
45.528,-73.203,2179.548864
45.536,-73.194,2158.896136
45.368,-73.193,2176.113523
45.537,-73.18,2145.932841
45.472,-73.179,2183.676818
45.476,-73.174,2183.676818
45.534,-73.172,2145.932841
45.53,-73.169,2144.222159
45.523,-73.167,2168.760341
45.577,-73.166,2162.839773
45.577,-73.165,2162.839773
45.522,-73.164,2168.760341
45.522,-73.163,2168.760341
45.578,-73.162,2158.112045
45.524,-73.158,2158.394318
45.537,-73.144,2085.541477
45.537,-73.143,2085.541477
45.535,-73.143,2085.541477
45.534,-73.128,2167.961136
45.477,-73.09,2165.636136
45.444,-73.05,2147.672727
45.398,-73.043,2177.078636
45.4,-73.04,2177.078636
45.46,-73.031,2159.323523
45.293,-72.968,2168.877273
45.299,-72.967,2168.877273
45.296,-72.967,2168.877273
45.331,-72.947,2158.596023
45.339,-72.944,2155.395909
45.435,-72.908,2157.127045
45.434,-72.908,2158.520795
45.434,-73.052,2165.751932
45.338,-73.163,2179.191364
45.537,-73.142,2085.541477
45.542,-73.161,2072.038182
45.538,-73.158,2072.038182
45.538,-73.183,2158.896136
45.559,-73.181,2103.239886
45.551,-73.184,2120.727955
45.569,-73.178,2160.242386
45.573,-73.159,2107.493068
45.536,-73.171,2145.932841
45.568,-73.165,2107.493068
45.535,-73.194,2158.896136
45.555,-73.128,2136.474205
45.562,-73.121,2158.99625
45.568,-73.14,2104.341136
39.821,-86.183,3071.300682
39.861,-86.284,3027.273636
46.249,-68.618,1704.142614
44.052,-69.511,2120.905568
44.098,-70.231,2125.346364
44.381,-68.968,2066.667273
44.253,-72.571,2040.623636
44.929,-93.296,2517.419205
44.959,-93.15,2485.930909
39.568,-79.29,2228.964773
43.071,-89.485,2409.18375
41.808,-87.999,2782.277727
43.077,-89.413,2435.949318
45.44,-75.4,2072.028068
45.68,-76.05,1869.589318
51.878,-77.434,1099.363068
44.15,-64.5,1846.404886
44.535,-64.028,1838.890341
45.19,-64.42,1852.502386
46.748,-67.718,1732.133409
48.15,-80.03,1517.499091
48.948,-57.833,1278.362955
49.227,-57.215,1258.627045
49.427,-56.103,1289.92125
49.439,-57.64,1035.895227
49.484,-56.202,1267.823523
49.59,-57.91,1252.795795
49.683,-57.961,1269.268295
42.529,-85.855,2587.481705
45.02,-79.62,1963.246477
41.39,-76.278,1954.311023
44.9,-93.475,2457.855114
32.584,-83.015,4908.273636
43.342,-88.337,2264.826591
49.5,-63.317,1073.244205
49.533,-63.333,1063.541364
49.867,-64.067,1073.531591
49.85,-64.133,1077.675795
44.399,-72.878,1934.199659
44.398,-72.875,1934.199659
44.399,-72.876,1934.199659
44.4,-72.877,1934.199659
44.502,-73.212,2340.251136
44.294,-73.258,2307.629432
44.321,-73.181,2224.760341
44.288,-73.084,2177.936023
44.265,-73.133,2114.795114
44.368,-73.014,2096.152273
44.388,-73.259,2303.798295
42.84,-72.601,2161.090568
42.851,-72.558,2307.777955
44.893,-68.724,1983.456477
44.595,-69.774,2025.673864
44.897,-68.728,1998.725682
42.447,-72.372,2311.046591
42.449,-72.435,2148.026818
42.564,-72.53,2359.800114
42.563,-72.29,2305.125682
42.343,-72.567,2492.538523
42.528,-72.294,2302.280568
42.438,-72.537,2412.860909
42.419,-72.511,2391.277727
42.558,-72.524,2365.609886
42.502,-72.31,2302.052045
42.562,-72.517,2375.39875
42.497,-72.52,2318.9275
42.348,-72.232,2343.103864
42.504,-72.212,2229.154773
42.355,-72.481,2453.836364
42.402,-72.513,2421.851932
42.513,-72.501,2284.070795
42.306,-72.695,2459.225
42.708,-73.093,2138.082159
42.559,-72.522,2365.609886
42.533,-72.183,2101.775682
42.459,-72.378,2288.641591
42.567,-72.533,2359.800114
42.57,-72.536,2359.800114
42.568,-72.519,2360.240682
42.566,-72.533,2359.800114
42.563,-72.53,2360.240682
42.561,-72.518,2360.240682
42.572,-72.524,2359.804091
42.567,-72.535,2359.800114
42.564,-72.531,2359.800114
42.623,-72.219,2245.642614
42.569,-72.53,2359.800114
42.572,-72.523,2359.804091
42.57,-72.522,2359.804091
42.581,-72.521,2339.945
42.571,-72.54,2359.800114
42.286,-72.309,2318.556591
42.564,-72.522,2360.240682
42.564,-72.529,2360.240682
42.57,-72.52,2359.804091
42.565,-72.517,2360.240682
42.573,-72.539,2359.800114
42.57,-72.539,2359.800114
42.569,-72.521,2360.240682
42.563,-72.532,2359.800114
42.565,-72.536,2359.800114
42.569,-72.534,2359.800114
42.57,-72.514,2359.804091
42.582,-72.523,2328.697841
42.577,-72.522,2359.804091
42.573,-72.538,2359.800114
42.487,-72.261,2260.019659
44.068,-71.074,1603.738409
42.649,-72.313,2062.0825
42.28,-72.19,2233.123182
42.149,-93.587,2686.644318
42.571,-94.566,2610.188636
43.442,-94.873,2485.716477
41.667,-91.576,2897.089205
41.57,-92.131,2801.714886
41.55,-91.47,2926.915
41.529,-91.821,2858.619773
43.047,-94.328,2533.422273
43.439,-92.381,2332.491932
43.468,-91.326,2556.499091
43.321,-91.159,2469.884773
43.454,-91.304,2523.970341
43.325,-91.134,2616.711477
43.236,-91.12,2573.731932
38,-93.82,3649.507159
37.49,-93.99,3626.110227
37.7,-93.87,3646.273864
37.81,-94.32,3634.421591
40.32,-93.99,3050.404432
38.69,-93.34,3379.185455
37.89,-90.83,3340.106705
38.06,-91.29,3465.847727
38.61,-90.41,3529.83125
40.38,-91.75,3131.217614
40.05,-91.75,3202.945
37.77,-90.49,3402.026591
37.89,-90.22,3459.892273
39.87,-92.86,3150.785
40.18,-93.18,3091.942159
38.23,-90.53,3482.273295
39.86,-93.18,3200.228636
39.87,-92.54,3170.741932
37,-93.18,3496.029091
36.96,-94.32,3699.911477
38.4,-91.14,3403.952159
37.7,-92.54,3538.194545
39,-94.32,3467.528068
37.2,-91.44,3536.975455
36.87,-89.93,3796.121705
37.47,-94.32,3683.088068
38.73,-91.14,3319.863864
39.07,-90.98,3343.861591
37.21,-90.07,3619.072841
40.47,-92.98,2954.624318
36.91,-90.04,3821.841591
40.5,-93.66,3004.351818
37.04,-89.63,3835.116818
38.73,-90.83,3441.012727
38.94,-91.48,3288.513295
38.32,-94.32,3526.001023
37.33,-93.5,3586.378977
36.22,-89.81,4090.235114
39.22,-91.91,3324.113068
37.37,-91.91,3430.969773
37.15,-93.82,3590.613182
36.66,-93.02,3711.640455
37.96,-91.83,3477.230227
36.67,-92.38,3694.789432
38.66,-94.32,3429.856591
40.147,-75.605,3068.126818
40.151,-75.601,3068.126818
40.151,-75.6,3068.126818
40.148,-75.599,3055.814091
40.143,-75.584,3072.778295
40.143,-75.583,3072.778295
40.144,-75.583,3072.778295
40.171,-75.405,3024.40375
40.173,-75.404,3024.40375
40.306,-75.404,2978.687045
40.172,-75.404,3024.40375
40.307,-75.403,2978.687045
40.183,-75.4,3045.386818
40.318,-75.375,2953.364318
40.319,-75.374,2953.364318
40.194,-75.369,3046.889659
40.193,-75.369,3046.889659
40.091,-75.36,3166.857614
40.335,-75.356,2956.840682
40.334,-75.356,2956.840682
40.333,-75.355,2956.840682
40.334,-75.355,2956.840682
40.334,-75.354,2956.840682
40.119,-75.274,3156.597159
40.118,-75.274,3156.597159
40.118,-75.273,3156.597159
40.118,-75.27,3156.597159
40.111,-75.27,3179.536818
40.111,-75.269,3179.536818
40.387,-75.263,2936.180682
40.385,-75.262,2936.180682
40.385,-75.261,2929.747045
40.182,-75.241,3085.990455
40.191,-75.223,3077.744432
40.2,-75.211,3051.821364
40.567,-75.186,2910.100795
40.565,-75.184,2910.100795
40.565,-75.183,2910.100795
40.566,-75.183,2910.100795
40.565,-75.182,2910.100795
40.438,-75.174,2915.475455
40.438,-75.173,2915.475455
40.436,-75.172,2904.201705
40.437,-75.172,2915.475455
40.07,-75.163,3154.831136
40.572,-75.16,2870.072955
40.57,-75.159,2870.072955
40.293,-75.157,3018.040795
40.293,-75.156,3029.635
40.574,-75.156,2906.27625
40.57,-75.154,2870.072955
40.231,-75.154,3068.702159
40.572,-75.154,2906.27625
40.571,-75.153,2906.27625
40.296,-75.151,3004.642386
40.296,-75.15,3004.642386
40.335,-75.11,2963.740568
40.262,-75.102,3041.898523
40.617,-75.1,2743.960114
40.174,-75.092,3110.394545
40.342,-75.09,2951.502273
40.527,-75.069,2936.5725
40.527,-75.068,2936.5725
40.527,-75.067,2936.5725
40.3,-75.067,3017.235909
40.316,-75.059,3017.454886
40.319,-75.059,3017.454886
40.318,-75.058,3017.454886
40.317,-75.058,3017.454886
40.317,-75.057,3017.454886
40.668,-75.048,2804.36
40.666,-75.047,2804.36
40.314,-75.04,2993.926136
40.19,-75.033,3096.795114
40.885,-75.014,2680.795909
40.885,-75.013,2680.795909
40.276,-74.999,3028.056591
40.276,-74.998,3028.056591
40.275,-74.996,3026.832614
40.276,-74.995,3026.832614
40.433,-74.967,2944.435227
40.567,-74.95,2745.376932
40.329,-74.945,3040.604091
40.329,-74.944,3040.604091
40.609,-74.943,2804.807386
40.607,-74.943,2804.807386
40.608,-74.942,2804.807386
40.359,-74.939,3031.621932
39.536,-74.935,3265.586818
39.536,-74.933,3265.365795
40.324,-74.897,2986.780682
40.323,-74.896,2986.780682
39.639,-74.893,3265.324205
39.715,-74.889,3254.286818
39.689,-74.881,3252.630114
40.4,-74.88,2913.637955
40.4,-74.875,2913.637955
40.442,-74.87,2949.800909
39.784,-74.848,3240.468523
39.82,-74.842,3234.087614
39.743,-74.837,3243.046477
39.66,-74.831,3245.613977
39.628,-74.823,3250.822727
39.735,-74.823,3241.856364
39.849,-74.821,3208.47
39.611,-74.819,3256.024318
39.684,-74.817,3248.614091
40.924,-74.814,2626.217045
40.927,-74.813,2654.633977
39.683,-74.803,3246.748068
39.625,-74.798,3241.081364
39.666,-74.797,3247.818182
39.919,-74.79,3216.199773
39.92,-74.79,3216.199773
39.843,-74.788,3207.020455
39.792,-74.785,3221.335568
40.284,-74.783,3066.18375
39.548,-74.781,3259.715114
40.427,-74.779,2843.448295
40.32,-74.777,3034.760682
39.954,-74.774,3198.521023
39.663,-74.772,3245.874205
40.351,-74.77,3018.646136
40.341,-74.769,3037.458068
40.342,-74.769,3018.646136
39.644,-74.768,3246.150909
40.342,-74.768,3018.646136
39.85,-74.768,3189.860114
40.35,-74.768,3018.646136
40.351,-74.767,3021.193636
39.69,-74.767,3238.153864
40.35,-74.767,3018.646136
39.78,-74.766,3219.147841
40.351,-74.766,3021.193636
40.353,-74.765,3021.193636
40.351,-74.764,3021.193636
39.597,-74.764,3243.404773
39.779,-74.763,3219.147841
39.821,-74.761,3204.811477
40.399,-74.76,2932.855455
40.381,-74.758,3008.458523
40.309,-74.755,3025.053182
40.309,-74.754,3025.053182
40.308,-74.754,3039.906818
39.804,-74.753,3214.687955
40.309,-74.753,3025.053182
40.309,-74.752,3025.053182
40.367,-74.75,2965.712727
39.605,-74.75,3234.522159
39.659,-74.746,3240.847386
40.317,-74.733,3043.266818
41.159,-74.733,2556.016477
41.157,-74.732,2556.016477
40.333,-74.73,3035.423409
40.326,-74.73,3029.61375
39.765,-74.729,3218.989432
39.478,-74.727,3255.610341
40.328,-74.726,3029.61375
39.855,-74.726,3182.843636
39.739,-74.721,3220.943409
39.264,-74.721,3283.741818
40.31,-74.717,3055.321364
40.311,-74.716,3055.321364
40.309,-74.716,3069.98625
40.31,-74.716,3055.321364
39.832,-74.71,3190.015455
39.736,-74.709,3220.418068
39.847,-74.704,3180.8975
40.467,-74.704,2851.764886
40.704,-74.701,2808.887841
40.702,-74.701,2808.887841
40.4,-74.7,3038.950341
39.755,-74.696,3213.077614
39.759,-74.693,3213.077614
39.564,-74.684,3226.764318
39.785,-74.669,3199.13375
40.348,-74.669,3021.132045
40.317,-74.667,3085.165341
40.45,-74.667,3030.807386
40.25,-74.65,3105.015795
40.417,-74.65,3054.086477
39.815,-74.641,3182.75
39.931,-74.638,3159.133182
40.283,-74.633,3090.438977
40.417,-74.633,3063.809886
40.433,-74.633,3047.309773
39.925,-74.614,3151.189432
39.909,-74.602,3138.687159
40.5,-74.6,3036.107045
40.164,-74.595,3112.646477
39.97,-74.586,3144.071136
39.918,-74.568,3139.948295
40.25,-74.567,3087.526932
40.45,-74.567,3052.844432
40.5,-74.567,3040.970568
40.265,-74.565,3088.853864
40.266,-74.565,3088.853864
40.265,-74.564,3088.853864
40.265,-74.562,3088.853864
39.985,-74.551,3129.324318
40.433,-74.55,3029.215909
40.45,-74.533,3047.988977
40.483,-74.533,3054.999205
39.909,-74.532,3133.512045
40.312,-74.522,3082.957727
40.467,-74.517,3058.438864
39.95,-74.498,3129.606818
39.937,-74.475,3116.700682
39.961,-74.465,3116.470455
39.928,-74.461,3118.061591
40.211,-74.456,3048.401705
40.183,-74.452,3066.776136
39.475,-74.451,3209.754773
40.193,-74.434,3019.630227
40.183,-74.426,3048.631932
40.156,-74.336,3073.054545
42.415,-71.156,2631.462045
44.071,-72.636,1810.738636
41.7,-70.3,2528.940114
41.635,-72.769,2762.537955
44.268,-72.576,2052.359773
44.256,-72.567,2040.623636
44.26,-72.575,2052.359773
44.151,-72.657,2012.071364
44.139,-72.66,1994.319432
42.792,-73.227,2159.239432
37.912,-83.625,3276.264773
49.61,-75.141,1270.950341
46.192,-67.68,1830.743182
45.726,-60.232,1620.651477
45.109,-63.899,1877.172955
47.065,-64.87,1747.336818
45.952,-64.151,1810.019091
47.816,-65.999,1480.032841
45.812,-64.755,1552.322045
44.384,-64.963,1846.387614
45.618,-67.427,1815.571818
45.899,-64.372,1788.844659
46.689,-64.738,1805.578864
45.699,-67.568,1784.730227
45.694,-67.561,1764.128523
47.778,-65.897,1476.525114
47.775,-65.909,1469.880568
47.777,-65.901,1476.525114
47.773,-66.125,1492.916705
45.694,-67.562,1764.128523
45.678,-67.459,1736.433523
45.623,-67.454,1829.333523
47.821,-65.996,1479.623182
46.179,-65.885,1859.810227
45.786,-64.785,1596.310795
45.845,-64.778,1534.732159
45.776,-64.787,1546.663523
45.26,-66.072,1733.118977
45.283,-66.039,1748.875341
47.752,-65.898,1518.104205
46.304,-67.713,1787.788068
45.919,-64.149,1810.101477
45.948,-64.147,1810.019091
